algorithm,makespan,energy,cost,reliability,load_balance,bentuk_dag
GA,473.3200000000001,439960.7430068453,0.1015105555555555,0.8556091564867325,50.89261922584322,dag_1235_n70_ccr0.5_p16_shape0.5
HEFT,500.0700000000001,493158.85670006205,0.0709411111111111,0.8476797227225883,110.07539891478932,dag_1236_n70_ccr0.5_p16_shape0.8
GA,553.07,504746.3384924152,0.1234158333333333,0.8405217911976582,63.60221237962824,dag_1236_n70_ccr0.5_p16_shape0.8
HEFT,463.5200000000001,474908.0882162583,0.0773227777777778,0.8474118982487036,102.02089736707542,dag_1237_n70_ccr0.5_p16_shape1
GA,471.7100000000001,455151.262661381,0.1119930555555555,0.8463021769454326,51.99213626036795,dag_1237_n70_ccr0.5_p16_shape1
HEFT,530.0300000000001,511386.4779163444,0.0660516666666666,0.8462872821581928,115.41344561871176,dag_1238_n70_ccr0.5_p16_shape2
GA,590.03,521410.1650933004,0.1281872222222222,0.8382017966762209,43.320356757341386,dag_1238_n70_ccr0.5_p16_shape2
HEFT,420.55,445172.9085958863,0.0783236111111111,0.8575769211501608,105.18886913349402,dag_1239_n70_ccr0.5_p16_shape4
GA,452.1099999999999,439830.041427971,0.1094191666666666,0.8532574157946333,64.28178033406252,dag_1239_n70_ccr0.5_p16_shape4
HEFT,268.25,887186.6222180801,0.0094663888888888,0.8308453521009391,34.59641705424235,dag_123_n10_ccr2_p64_shape2
GA,273.25,886735.3468618481,0.0094663888888888,0.8281908963685233,22.49927046381215,dag_123_n10_ccr2_p64_shape2
HEFT,426.42,785489.6615308851,0.0916944444444444,0.7960424224680555,94.37218704150058,dag_1240_n70_ccr0.5_p32_shape0.5
GA,389.29,680689.7166893575,0.1177930555555555,0.8055570929353404,44.38045940860176,dag_1240_n70_ccr0.5_p32_shape0.5
HEFT,469.38,834401.8281136819,0.07187,0.7954965246306087,93.46553029446632,dag_1241_n70_ccr0.5_p32_shape0.8
GA,491.7999999999999,825705.3675477834,0.0953947222222222,0.7898097383963864,47.62730754717872,dag_1241_n70_ccr0.5_p32_shape0.8
HEFT,369.19,688605.2246539722,0.0657263888888888,0.8231213835955739,89.2816308405282,dag_1242_n70_ccr0.5_p32_shape1
GA,404.75,691484.5363063618,0.116305,0.8138080106101845,45.18372072381357,dag_1242_n70_ccr0.5_p32_shape1
HEFT,492.18000000000006,883628.5758462352,0.0778436111111111,0.7866964580068215,104.807543542761,dag_1243_n70_ccr0.5_p32_shape2
GA,513.1800000000001,868365.7180326591,0.1315333333333333,0.7814275810633684,59.55706504161339,dag_1243_n70_ccr0.5_p32_shape2
HEFT,508.59,915334.7086258084,0.0769280555555555,0.7778132672503604,108.3062271092718,dag_1244_n70_ccr0.5_p32_shape4
GA,531.59,896776.124945917,0.1282477777777778,0.7721095769309684,54.690499189648136,dag_1244_n70_ccr0.5_p32_shape4
HEFT,468.94,1592794.726937348,0.0706525,0.681321353095887,76.01686612385872,dag_1245_n70_ccr0.5_p64_shape0.5
GA,502.19,1635044.606443776,0.111653611111111,0.6669760104867815,33.93413894717692,dag_1245_n70_ccr0.5_p64_shape0.5
HEFT,539.75,1823297.9883279295,0.0718827777777777,0.6506631535167883,84.44509551858448,dag_1246_n70_ccr0.5_p64_shape0.8
GA,594.7499999999999,1929989.206456494,0.0911052777777777,0.6281582209868399,37.77361246177943,dag_1246_n70_ccr0.5_p64_shape0.8
HEFT,361.12,1260824.4330416482,0.0735938888888888,0.7247851593307783,68.96001125278423,dag_1247_n70_ccr0.5_p64_shape1
GA,374.12,1236833.8873088849,0.1036766666666666,0.7187799630627559,32.82695011071587,dag_1247_n70_ccr0.5_p64_shape1
HEFT,366.26,1275560.835499372,0.0693783333333333,0.7288183171871022,70.5580558786873,dag_1248_n70_ccr0.5_p64_shape2
GA,390.9699999999999,1287413.056730695,0.0883288888888889,0.7173831512582057,34.827119270498784,dag_1248_n70_ccr0.5_p64_shape2
HEFT,577.4399999999999,1950547.1248268213,0.0717169444444444,0.6342322923060623,90.97374286230604,dag_1249_n70_ccr0.5_p64_shape4
GA,608.44,1971839.8164486228,0.0951663888888889,0.62177312722879,35.463345864438594,dag_1249_n70_ccr0.5_p64_shape4
HEFT,164.67000000000002,551098.6356956337,0.0080738888888888,0.8896378581657153,24.71174407519824,dag_124_n10_ccr2_p64_shape4
GA,172.67000000000002,560203.8522036255,0.0080222222222222,0.8850945531178265,13.756993488450512,dag_124_n10_ccr2_p64_shape4
HEFT,779.5199999999999,288234.2248691502,0.0740261111111111,0.8940088540487532,57.60592757404967,dag_1250_n70_ccr0.8_p4_shape0.5
GA,711.1799999999998,287091.14250963187,0.0656099999999999,0.8964560599693238,53.52744553030716,dag_1250_n70_ccr0.8_p4_shape0.5
HEFT,981.07,345497.1108381665,0.0938058333333333,0.8736460172109157,99.08190933936088,dag_1251_n70_ccr0.8_p4_shape0.8
GA,863.3199999999999,340271.0233169624,0.0858908333333333,0.8777705957093406,62.88829375699951,dag_1251_n70_ccr0.8_p4_shape0.8
HEFT,684.4399999999999,282308.9679007656,0.0704511111111111,0.8983664683469996,10.37621759923464,dag_1252_n70_ccr0.8_p4_shape1
GA,623.6700000000001,286742.81660172844,0.0647511111111111,0.9005528738389085,71.65684771883281,dag_1252_n70_ccr0.8_p4_shape1
HEFT,823.2800000000001,315733.87475706934,0.0801897222222222,0.8852421992026276,48.89473753210402,dag_1253_n70_ccr0.8_p4_shape2
GA,746.9399999999999,316981.0249685383,0.0741399999999999,0.8879495061947444,71.17466654880322,dag_1253_n70_ccr0.8_p4_shape2
HEFT,841.5899999999999,315207.35801280907,0.0812583333333333,0.8847519108466837,38.897343846763306,dag_1254_n70_ccr0.8_p4_shape4
GA,755.23,314233.4494260027,0.0744972222222222,0.8878134827500572,16.05652800784357,dag_1254_n70_ccr0.8_p4_shape4
HEFT,548.15,338260.49147131265,0.0782072222222222,0.8764342427219364,81.70422160801378,dag_1255_n70_ccr0.8_p8_shape0.5
GA,555.66,335876.5927365655,0.0927997222222222,0.8759078391763684,60.62483885103764,dag_1255_n70_ccr0.8_p8_shape0.5
HEFT,552.2699999999999,334124.3247505749,0.0737458333333333,0.8775150261246075,76.51769327370349,dag_1256_n70_ccr0.8_p8_shape0.8
GA,603.9099999999999,346131.1884386746,0.0993388888888888,0.8738973139402031,82.12935153724625,dag_1256_n70_ccr0.8_p8_shape0.8
HEFT,504.1600000000001,307626.85661298,0.0814105555555555,0.8859683955057669,59.65905246541743,dag_1257_n70_ccr0.8_p8_shape1
GA,456.36,297582.0615961084,0.0774855555555555,0.8893628246623413,47.32830289960906,dag_1257_n70_ccr0.8_p8_shape1
HEFT,524.4100000000001,327935.05892336153,0.0734519444444444,0.8829901796625395,112.19376707127212,dag_1258_n70_ccr0.8_p8_shape2
GA,580.09,330155.60456136113,0.0939011111111111,0.8790657352178797,73.28345514653553,dag_1258_n70_ccr0.8_p8_shape2
HEFT,685.91,375954.4519689172,0.0876161111111111,0.8660633679017615,106.26235060150486,dag_1259_n70_ccr0.8_p8_shape4
GA,614.5,350247.60174125305,0.0898411111111111,0.8710251741187025,58.61893122715807,dag_1259_n70_ccr0.8_p8_shape4
HEFT,240.69000000000003,73161.85628817152,0.0109902777777777,0.9790497701512008,114.6052652586259,dag_125_n10_ccr5_p4_shape0.5
GA,241.69000000000003,65184.81405933221,0.0114475,0.979010608943624,81.4253148085205,dag_125_n10_ccr5_p4_shape0.5
HEFT,545.11,526619.6988130836,0.0764986111111111,0.8448224432803754,125.05986593094794,dag_1260_n70_ccr0.8_p16_shape0.5
GA,573.9100000000001,517496.5325922184,0.1201625,0.8409384570386428,71.22034025941373,dag_1260_n70_ccr0.8_p16_shape0.5
HEFT,441.9100000000001,437636.31526781473,0.0647438888888888,0.8637554450110096,99.15671300186054,dag_1261_n70_ccr0.8_p16_shape0.8
GA,479.91,435525.23035569175,0.1151638888888889,0.8585197445634432,39.51203884050193,dag_1261_n70_ccr0.8_p16_shape0.8
HEFT,507.75,512298.4391728213,0.0793425,0.8461864107262165,129.43834964794374,dag_1262_n70_ccr0.8_p16_shape1
GA,549.75,503660.98355616187,0.1414699999999999,0.84051910153223,65.15378095641623,dag_1262_n70_ccr0.8_p16_shape1
HEFT,482.25,468226.4446656299,0.0700925,0.8538272406317847,97.31639367718746,dag_1263_n70_ccr0.8_p16_shape2
GA,510.83,464564.0398175519,0.1087161111111111,0.8499317728114606,44.80316296498124,dag_1263_n70_ccr0.8_p16_shape2
HEFT,513.28,509056.6796095697,0.0793816666666666,0.8412456238483988,110.62136166333332,dag_1264_n70_ccr0.8_p16_shape4
GA,546.4399999999999,502936.5807956957,0.1365658333333333,0.8367941304304788,50.19581007995919,dag_1264_n70_ccr0.8_p16_shape4
HEFT,399.7999999999999,730928.7086293147,0.0694055555555555,0.8097873472848722,86.15574484653058,dag_1265_n70_ccr0.8_p32_shape0.5
GA,418.7899999999999,714719.3765610448,0.1160247222222222,0.8048813530030826,41.07707070620323,dag_1265_n70_ccr0.8_p32_shape0.5
HEFT,426.46,772974.3089387045,0.0671366666666666,0.8013322691594855,88.96930898365024,dag_1266_n70_ccr0.8_p32_shape0.8
GA,469.93,795505.7367480262,0.1142325,0.7902625871124783,45.37242809626576,dag_1266_n70_ccr0.8_p32_shape0.8
HEFT,554.85,983731.2769216904,0.0703269444444444,0.7678119750211579,111.56124108533392,dag_1267_n70_ccr0.8_p32_shape1
GA,584.85,976085.7961186628,0.1337180555555556,0.7604762478894848,53.63316694332872,dag_1267_n70_ccr0.8_p32_shape1
HEFT,378.06,696349.0066391578,0.066595,0.820670819993909,86.31988904217864,dag_1268_n70_ccr0.8_p32_shape2
GA,413.06,703722.0008957539,0.107945,0.8115305876567608,44.769900232574535,dag_1268_n70_ccr0.8_p32_shape2
HEFT,622.83,1071773.5480628742,0.0884369444444444,0.7528852900784115,103.0302717788446,dag_1269_n70_ccr0.8_p32_shape4
GA,573.7200000000001,949074.592867601,0.1505863888888889,0.764810491020888,35.45876150317028,dag_1269_n70_ccr0.8_p32_shape4
HEFT,355.67,108064.15598729158,0.0162583333333333,0.9692440899493608,169.4397270418009,dag_126_n10_ccr5_p4_shape0.8
GA,356.67,97243.65458266744,0.0163138888888888,0.9692053209611478,125.42187807555744,dag_126_n10_ccr5_p4_shape0.8
HEFT,495.7300000000001,1679523.954995663,0.0733352777777777,0.6661494727930551,78.13829035002242,dag_1270_n70_ccr0.8_p64_shape0.5
GA,508.64,1659001.625688109,0.1006411111111111,0.6606681549919902,36.11462237076743,dag_1270_n70_ccr0.8_p64_shape0.5
HEFT,449.78,1529316.8181333097,0.0653786111111111,0.6908371195530593,73.38141120688731,dag_1271_n70_ccr0.8_p64_shape0.8
GA,489.58,1598967.3176600349,0.1126938888888888,0.6734623410421076,38.32577531598583,dag_1271_n70_ccr0.8_p64_shape0.8
HEFT,634.55,2119821.066819005,0.0840530555555555,0.60852407672476,87.85217567938874,dag_1272_n70_ccr0.8_p64_shape1
GA,642.9000000000001,2090013.964831234,0.1154316666666666,0.6052807978185307,45.473673006274176,dag_1272_n70_ccr0.8_p64_shape1
HEFT,407.05,1392357.5457069154,0.0752052777777777,0.7102129672860121,69.04920028443946,dag_1273_n70_ccr0.8_p64_shape2
GA,436.05,1429737.5613347092,0.1160841666666666,0.6971529861376482,36.67821164025018,dag_1273_n70_ccr0.8_p64_shape2
HEFT,485.8,1640039.335693701,0.0752869444444444,0.6770557912080326,74.97862327896881,dag_1274_n70_ccr0.8_p64_shape4
GA,512.8,1669493.2936427454,0.1094555555555555,0.6654567712873678,36.78188300051388,dag_1274_n70_ccr0.8_p64_shape4
HEFT,912.7099999999998,302553.17694557965,0.0811441666666666,0.8871872625131099,68.29641248508847,dag_1275_n70_ccr1_p4_shape0.5
GA,710.4000000000001,294859.0033643018,0.0686777777777778,0.8943958648238761,36.42904827652429,dag_1275_n70_ccr1_p4_shape0.5
HEFT,823.2900000000002,327215.8171725637,0.0769355555555555,0.8823525379006857,55.20822100617494,dag_1276_n70_ccr1_p4_shape0.8
GA,744.1999999999999,327836.4105348024,0.0755288888888888,0.8851483685026271,31.16021608825369,dag_1276_n70_ccr1_p4_shape0.8
HEFT,860.83,309460.8085800913,0.0737030555555555,0.8864331191722657,87.78673718164944,dag_1277_n70_ccr1_p4_shape1
GA,776.96,305418.4359169069,0.0786944444444444,0.8894119188452496,47.92365273710536,dag_1277_n70_ccr1_p4_shape1
HEFT,711.1199999999999,286756.41555574303,0.0686647222222222,0.8962875420712283,21.57861808210461,dag_1278_n70_ccr1_p4_shape2
GA,633.9699999999999,289286.6321592504,0.0642516666666666,0.8990577576702413,35.3672959808918,dag_1278_n70_ccr1_p4_shape2
HEFT,745.5100000000001,291354.78449651913,0.0753163888888889,0.8939577182048007,30.49069079243697,dag_1279_n70_ccr1_p4_shape4
GA,673.14,295338.2288528389,0.065575,0.8965492962477629,89.60124157435911,dag_1279_n70_ccr1_p4_shape4
HEFT,144.56000000000003,53326.526286662986,0.0091777777777777,0.9811809321310416,51.64816615008386,dag_127_n10_ccr5_p4_shape1
GA,146.56000000000003,52068.89669759826,0.0093066666666666,0.9811024407961664,44.94985279916574,dag_127_n10_ccr5_p4_shape1
HEFT,503.96,325449.25505992543,0.0731127777777777,0.8816254262250539,85.21287909867682,dag_1280_n70_ccr1_p8_shape0.5
GA,538.87,324988.85890845663,0.0892819444444444,0.8791666577571257,48.31630950606342,dag_1280_n70_ccr1_p8_shape0.5
HEFT,584.73,337890.459784858,0.0752325,0.8783704934820743,100.7786477438124,dag_1281_n70_ccr1_p8_shape0.8
GA,605.8599999999999,339491.17669098463,0.0936502777777777,0.8768869502438998,85.82377433480441,dag_1281_n70_ccr1_p8_shape0.8
HEFT,471.38000000000005,308162.755802113,0.0785616666666666,0.8861739640185496,58.444131059988784,dag_1282_n70_ccr1_p8_shape1
GA,467.4800000000001,305023.5471677933,0.0824008333333333,0.8864504934316687,41.16640653233794,dag_1282_n70_ccr1_p8_shape1
HEFT,489.86,318636.5068182746,0.0827286111111111,0.8813098608120447,32.851442211220224,dag_1283_n70_ccr1_p8_shape2
GA,456.89,316170.8625489724,0.0862094444444444,0.8836374720051444,47.94665545836182,dag_1283_n70_ccr1_p8_shape2
HEFT,584.0699999999999,337982.15415960416,0.0733502777777777,0.8780251860959181,97.60872747132515,dag_1284_n70_ccr1_p8_shape4
GA,573.96,328403.6017492508,0.0870608333333333,0.8787356201272267,59.01080258248121,dag_1284_n70_ccr1_p8_shape4
HEFT,339.23,370264.041505763,0.0636316666666666,0.8729683308778645,70.92876609669732,dag_1285_n70_ccr1_p16_shape0.5
GA,381.74,381875.59218316135,0.0943166666666666,0.8670508963026309,46.18877778566275,dag_1285_n70_ccr1_p16_shape0.5
HEFT,443.17,461487.5232077984,0.0760858333333333,0.851014254717243,101.52715597316808,dag_1286_n70_ccr1_p16_shape0.8
GA,443.1,434508.4446400361,0.1107602777777777,0.8510237861302717,48.473651812092726,dag_1286_n70_ccr1_p16_shape0.8
HEFT,361.09,385432.0623667229,0.0606338888888888,0.8765001530551865,94.69531089235625,dag_1287_n70_ccr1_p16_shape1
GA,409.28,385309.0567337764,0.1059438888888889,0.8697679735260474,38.94548290024573,dag_1287_n70_ccr1_p16_shape1
HEFT,454.57,463189.8825043448,0.0737694444444444,0.8555225732212832,109.94704276567272,dag_1288_n70_ccr1_p16_shape2
GA,499.57,467302.8113978021,0.1157019444444444,0.8493849327144984,66.74193543979676,dag_1288_n70_ccr1_p16_shape2
HEFT,454.44,463375.0540885485,0.0731308333333333,0.8557775569387901,110.84861020779648,dag_1289_n70_ccr1_p16_shape4
GA,495.44,462760.37029710953,0.1309966666666666,0.8501820295613625,63.08140696750508,dag_1289_n70_ccr1_p16_shape4
HEFT,241.28,75300.05371352784,0.0090741666666666,0.9775971557402922,113.75358807527786,dag_128_n10_ccr5_p4_shape2
GA,242.28,70514.72280006603,0.0107733333333333,0.9775580526361298,94.8887369501776,dag_128_n10_ccr5_p4_shape2
HEFT,539.6700000000001,968056.5232456874,0.0858388888888888,0.7731609788548783,117.04841092298852,dag_1290_n70_ccr1_p32_shape0.5
GA,572.39,955622.7742273624,0.1600175,0.7651079071537467,53.31076048480026,dag_1290_n70_ccr1_p32_shape0.5
HEFT,410.22,747568.3438155138,0.0704330555555555,0.8041936343953439,85.67762442679741,dag_1291_n70_ccr1_p32_shape0.8
GA,439.35,749858.6577443951,0.1018563888888888,0.7967320937904934,43.781673272228055,dag_1291_n70_ccr1_p32_shape0.8
HEFT,503.86,896986.3242368911,0.0745180555555555,0.7815241714815527,100.88837435772446,dag_1292_n70_ccr1_p32_shape1
GA,533.5200000000001,894323.5586107363,0.1259163888888889,0.7741416591355227,49.21089909991256,dag_1292_n70_ccr1_p32_shape1
HEFT,362.0,667799.4769889503,0.0686969444444444,0.8213026513544984,78.8037359309404,dag_1293_n70_ccr1_p32_shape2
GA,351.1,618583.4681572203,0.1033069444444444,0.8241723568593865,47.954273480686616,dag_1293_n70_ccr1_p32_shape2
HEFT,540.97,957265.3541970904,0.0763244444444444,0.7703807544914215,105.60358119538525,dag_1294_n70_ccr1_p32_shape4
GA,583.2700000000001,975216.0029146024,0.1107944444444444,0.7600231390855788,55.19875197280135,dag_1294_n70_ccr1_p32_shape4
HEFT,490.35,1655514.694096054,0.0662944444444444,0.6712841226252937,74.90869663876188,dag_1295_n70_ccr1_p64_shape0.5
GA,533.59,1734382.6910736708,0.10152,0.6529619636656505,34.12947058301353,dag_1295_n70_ccr1_p64_shape0.5
HEFT,549.54,1849780.521599884,0.0791986111111111,0.6460101908592812,82.66616641493702,dag_1296_n70_ccr1_p64_shape0.8
GA,572.54,1864661.4274985157,0.1121805555555555,0.6365705669282335,42.78417004278569,dag_1296_n70_ccr1_p64_shape0.8
HEFT,444.97,1527439.345888487,0.0770474999999999,0.6938490842331712,79.38965248835784,dag_1297_n70_ccr1_p64_shape1
GA,470.97,1536251.5235365313,0.1080691666666666,0.6823989646666907,34.19041662350561,dag_1297_n70_ccr1_p64_shape1
HEFT,502.94,1697630.6010259672,0.0758380555555555,0.6665772780653866,77.17872818353369,dag_1298_n70_ccr1_p64_shape2
GA,478.17,1559848.18583349,0.1147722222222221,0.6772285978951439,34.17805596321422,dag_1298_n70_ccr1_p64_shape2
HEFT,420.4599999999999,1445497.06371593,0.0671369444444444,0.7044324752510316,75.17891850165425,dag_1299_n70_ccr1_p64_shape4
GA,446.5,1457133.8091601348,0.106486111111111,0.692789969529866,31.37405448798228,dag_1299_n70_ccr1_p64_shape4
HEFT,175.96,55455.65617185724,0.0082377777777777,0.981491034299157,69.45292626424511,dag_129_n10_ccr5_p4_shape4
GA,175.96,55455.65617185724,0.0082377777777777,0.981491034299157,69.45292626424511,dag_129_n10_ccr5_p4_shape4
HEFT,163.42,148799.14753396157,0.0064230555555555,0.9652227261247576,41.77486376897794,dag_12_n10_ccr0.1_p16_shape1
GA,168.42,141403.91135257095,0.0064230555555555,0.9644508567327807,22.932348685862944,dag_12_n10_ccr0.1_p16_shape1
HEFT,874.1399999999999,316251.575743016,0.0865908333333333,0.883531088457933,28.199414296518068,dag_1300_n70_ccr2_p4_shape0.5
GA,732.6699999999998,319406.23707808426,0.0731216666666666,0.8885449871266032,104.44870399706583,dag_1300_n70_ccr2_p4_shape0.5
HEFT,739.5400000000002,296115.6235632961,0.0670077777777777,0.893199606113298,58.30059254987615,dag_1301_n70_ccr2_p4_shape0.8
GA,708.8200000000002,296338.0566434356,0.0686155555555555,0.8942978444087083,57.13739661260982,dag_1301_n70_ccr2_p4_shape0.8
HEFT,746.0499999999998,275675.1260505328,0.0667858333333333,0.898290649416675,48.17567807860453,dag_1302_n70_ccr2_p4_shape1
GA,626.5399999999997,277179.1725508347,0.0580313888888888,0.9025951183816456,70.71836035759496,dag_1302_n70_ccr2_p4_shape1
HEFT,933.4699999999996,302708.3168821708,0.0822883333333333,0.8869165342758213,71.20070552084904,dag_1303_n70_ccr2_p4_shape2
GA,724.1,294014.8953183262,0.0700161111111111,0.8943754728306278,64.73024692264558,dag_1303_n70_ccr2_p4_shape2
HEFT,614.5099999999999,270616.58817594504,0.0618861111111111,0.9041771277560678,23.55432656647185,dag_1304_n70_ccr2_p4_shape4
GA,580.06,272370.1169189394,0.0605222222222222,0.9054239426963132,17.45848504309583,dag_1304_n70_ccr2_p4_shape4
HEFT,452.22,299646.2775640175,0.0740622222222222,0.8891703873695505,54.52249437486459,dag_1305_n70_ccr2_p8_shape0.5
GA,495.94999999999993,308638.5202540579,0.0869183333333333,0.8860651485371754,66.10312846497618,dag_1305_n70_ccr2_p8_shape0.5
HEFT,548.79,326192.5076076459,0.0809625,0.879374517323052,60.63018577231736,dag_1306_n70_ccr2_p8_shape0.8
GA,486.39,317588.4188614075,0.0876113888888888,0.8837753302034371,74.37310572617727,dag_1306_n70_ccr2_p8_shape0.8
HEFT,587.2300000000001,330444.86000374646,0.0772416666666666,0.8783167388527816,60.82267857116648,dag_1307_n70_ccr2_p8_shape1
GA,565.57,324065.0875400039,0.0911744444444444,0.8798400054749209,50.87511853268045,dag_1307_n70_ccr2_p8_shape1
HEFT,496.31,317735.62763192365,0.0798502777777777,0.8854780591396438,98.07824026000874,dag_1308_n70_ccr2_p8_shape2
GA,556.65,318869.5531662624,0.1052677777777777,0.8812139795152255,40.04753797943496,dag_1308_n70_ccr2_p8_shape2
HEFT,653.48,355409.84634571825,0.0902516666666666,0.8739064025195287,108.6298655247652,dag_1309_n70_ccr2_p8_shape4
GA,587.18,327480.3405599646,0.1045680555555555,0.8785539163897985,41.39179626706582,dag_1309_n70_ccr2_p8_shape4
HEFT,196.43,98899.5639158988,0.0074580555555555,0.975272460846778,68.80353245707249,dag_130_n10_ccr5_p8_shape0.5
GA,201.43,89963.98361713746,0.0078286111111111,0.9748824298738344,41.62128807988252,dag_130_n10_ccr5_p8_shape0.5
HEFT,451.59,453788.9739808233,0.0720552777777777,0.8536844926512148,92.84377861045223,dag_1310_n70_ccr2_p16_shape0.5
GA,493.59,463640.1162098098,0.1201605555555555,0.8479669652687865,58.27214909371372,dag_1310_n70_ccr2_p16_shape0.5
HEFT,472.66,481984.6075191469,0.0726233333333333,0.8470370861394699,107.01032895434284,dag_1311_n70_ccr2_p16_shape0.8
GA,551.5,504367.7327470535,0.1313238888888888,0.8364193306214719,44.15847411596102,dag_1311_n70_ccr2_p16_shape0.8
HEFT,428.2799999999999,450329.5680396001,0.0750102777777777,0.8595265195589781,113.47815906596298,dag_1312_n70_ccr2_p16_shape1
GA,459.2799999999999,443195.886909946,0.1158472222222222,0.8552738234269635,72.9762994288785,dag_1312_n70_ccr2_p16_shape1
HEFT,550.1099999999999,523670.3415680499,0.0679047222222222,0.8453768286216783,118.34264962387816,dag_1313_n70_ccr2_p16_shape2
GA,606.71,531723.6394982777,0.1161930555555555,0.8377556568126403,45.8433724762915,dag_1313_n70_ccr2_p16_shape2
HEFT,550.1,538357.6235048175,0.0837555555555555,0.8355920194729611,119.1294937854742,dag_1314_n70_ccr2_p16_shape4
GA,587.1,537763.1044966787,0.1423011111111111,0.8306599281124373,69.26675197801131,dag_1314_n70_ccr2_p16_shape4
HEFT,494.36000000000007,881168.2172505867,0.0732930555555555,0.7822175345085497,97.81266442838908,dag_1315_n70_ccr2_p32_shape0.5
GA,510.36,870252.6051022805,0.1104133333333333,0.7782228159379985,63.41275784938323,dag_1315_n70_ccr2_p32_shape0.5
HEFT,457.49000000000007,824854.9289383377,0.076345,0.7909257374569207,93.85885030321828,dag_1316_n70_ccr2_p32_shape0.8
GA,455.87000000000006,780633.1481343365,0.1094633333333333,0.7913358596537071,51.37207927103041,dag_1316_n70_ccr2_p32_shape0.8
HEFT,437.15,780354.8258263755,0.0637097222222222,0.8040164096492075,86.90659288103244,dag_1317_n70_ccr2_p32_shape1
GA,470.78,788313.9807341009,0.1208222222222222,0.7954102974809345,38.31107625229121,dag_1317_n70_ccr2_p32_shape1
HEFT,456.85,816693.7662690161,0.0699230555555555,0.7967505781894875,92.1887662121899,dag_1318_n70_ccr2_p32_shape2
GA,490.85,822647.7292451868,0.1217947222222222,0.7881289187744824,42.049868584620704,dag_1318_n70_ccr2_p32_shape2
HEFT,477.27,849651.5595574832,0.0724758333333333,0.7911690636354102,95.166974313042,dag_1319_n70_ccr2_p32_shape4
GA,509.27,851826.113122705,0.1267363888888888,0.7831088312448853,43.48292619945138,dag_1319_n70_ccr2_p32_shape4
HEFT,192.08,100032.73193461057,0.0094780555555555,0.9714020876093196,65.47729474241979,dag_131_n10_ccr5_p8_shape0.8
GA,192.08,100552.55409204496,0.0094780555555555,0.9714020876093196,66.55760908255128,dag_131_n10_ccr5_p8_shape0.8
HEFT,464.4,1586898.3087855298,0.0711855555555555,0.6856417623324322,80.21918340961071,dag_1320_n70_ccr2_p64_shape0.5
GA,481.86,1570356.265844851,0.1038294444444444,0.6780227751088183,34.29122817517484,dag_1320_n70_ccr2_p64_shape0.5
HEFT,484.28,1655973.283327827,0.0733105555555555,0.6724881422524225,83.67069650449089,dag_1321_n70_ccr2_p64_shape0.8
GA,524.28,1706966.1807240408,0.1052694444444444,0.6554909382853655,35.59640595676325,dag_1321_n70_ccr2_p64_shape0.8
HEFT,530.66,1802745.8250668976,0.0735863888888888,0.6518836395046667,87.21125586857245,dag_1322_n70_ccr2_p64_shape1
GA,572.66,1861830.579069605,0.1198372222222222,0.6345944154386208,38.17493511204088,dag_1322_n70_ccr2_p64_shape1
HEFT,567.41,1916973.0350011452,0.0760083333333333,0.6384359000586014,89.3559878667005,dag_1323_n70_ccr2_p64_shape2
GA,602.41,1955518.788682127,0.1164536111111111,0.6242939174213158,39.02963236509618,dag_1323_n70_ccr2_p64_shape2
HEFT,351.22,1205135.4761972553,0.0612925,0.7383618964370768,59.76953233222838,dag_1324_n70_ccr2_p64_shape4
GA,388.22,1269851.3114986348,0.0993980555555556,0.7210828777266345,27.2274350138884,dag_1324_n70_ccr2_p64_shape4
HEFT,745.56,300394.40529266594,0.0726388888888888,0.8916945836891399,36.77538884906589,dag_1325_n70_ccr5_p4_shape0.5
GA,687.9,302328.03437999706,0.0720775,0.893753561577537,56.1483608398322,dag_1325_n70_ccr5_p4_shape0.5
HEFT,847.1200000000001,317860.95462272165,0.0801202777777777,0.8840090312946657,53.3650272494387,dag_1326_n70_ccr5_p4_shape0.8
GA,735.99,319886.8234894496,0.0710488888888889,0.8879473751184869,85.78426506844555,dag_1326_n70_ccr5_p4_shape0.8
HEFT,881.74,306433.96762084065,0.0859211111111111,0.8864859521605758,63.90564887655341,dag_1327_n70_ccr5_p4_shape1
GA,707.24,302348.997271082,0.0714802777777777,0.892695269413856,32.59855863378012,dag_1327_n70_ccr5_p4_shape1
HEFT,759.92,267413.4199126224,0.076685,0.9003000340922963,47.979695010841134,dag_1328_n70_ccr5_p4_shape2
GA,616.47,265904.88315733126,0.0648780555555555,0.9054808051053754,54.43104812512797,dag_1328_n70_ccr5_p4_shape2
HEFT,887.5199999999999,320237.76138002524,0.0792163888888888,0.8824241878357112,65.58919143680097,dag_1329_n70_ccr5_p4_shape4
GA,810.09,318222.9379945438,0.0811183333333333,0.8851614687954229,61.95624612041418,dag_1329_n70_ccr5_p4_shape4
HEFT,182.67,94761.9178299666,0.0082744444444444,0.9739208903936412,64.06331320041359,dag_132_n10_ccr5_p8_shape1
GA,185.08,86742.18170520855,0.0082025,0.973733136546026,42.46760326161242,dag_132_n10_ccr5_p8_shape1
HEFT,473.62,286723.3424686457,0.072645,0.894029237682998,67.0084887479617,dag_1330_n70_ccr5_p8_shape0.5
GA,486.18,291484.61820724834,0.0773994444444444,0.8931313682701096,77.8014259417617,dag_1330_n70_ccr5_p8_shape0.5
